doc_id,text,paper_name,created,favoriteCount,retweetCount,pol_id
kr_newspapers_twitter_2477,"한·미·일 정상, 북핵 문제에 대한 공동대응을 이어나가기로...",kyunghyang,2017-08-07,8,9,left
kr_newspapers_twitter_2478,누구의 지시나 묵인으로 압수수색 영장을 무시하고 삭제·변조된 문건을 검찰에 다량 제출했나...,kyunghyang,2017-08-07,37,71,left
kr_newspapers_twitter_2479,전문성이 부족한 댓글 요원이 다수...이것이 민간업체에 사이버 보안 정보를 구매할 수밖에 없는 배경.,kyunghyang,2017-08-07,37,91,left
kr_newspapers_twitter_2480,정보기술(IT)이나 사이버 분야와는 크게 관련이 없던 이들에게 댓글 교육 시킨 후 댓글작전에 투입.,kyunghyang,2017-08-07,57,142,left
kr_newspapers_twitter_2481,회삿돈으로 토지 매입하고 건물 신축한 뒤 매장을 입점시켜 매달 수천만원대의 월세 받아...,kyunghyang,2017-08-07,36,86,left
kr_newspapers_twitter_2482,"""모르는 사람입니다"" 2017년 8월 8일 경향신문 박순찬 화백의 ‘장도리’입니다.",kyunghyang,2017-08-07,91,438,left
kr_newspapers_twitter_2483,"""더...바짝 대라!"" 2017년 8월 8일 경향신문 김용민 화백의 ‘그림마당’입니다.",kyunghyang,2017-08-07,21,64,left
kr_newspapers_twitter_2484,아동학대 흔적은 없었다지만...,kyunghyang,2017-08-07,16,11,left
kr_newspapers_twitter_2485,중국과 러시아가 안보리 결의 이행에 협력할 수 있도록 하는 방안도 논의.,kyunghyang,2017-08-07,14,12,left
kr_newspapers_twitter_2486,4대강·자원외교·제2롯데월드 의혹도 검찰 수사 가시권.,kyunghyang,2017-08-07,77,133,left
kr_newspapers_twitter_2487,한반도 주변 해역 수온에 영향을 주는 대마난류의 세력이 6월 말부터 급격히 커지고 있는 것 등이 원인.,kyunghyang,2017-08-07,20,34,left
kr_newspapers_twitter_2488,"지급 금액은 학생이 총 1억400여만원, 교직원이 총 800여만원.",kyunghyang,2017-08-07,23,49,left
kr_newspapers_twitter_2489,신현림은 딸과 함께 반지하를 전전하는 고단한 삶 풀어놓았다.,kyunghyang,2017-08-07,43,26,left
kr_newspapers_twitter_2490,"청와대 관계자 ""문 대통령과 아베 총리와의 통화에서 한·일 위안부 관련 언급은 없었다”",kyunghyang,2017-08-07,14,6,left
kr_newspapers_twitter_2491,"강다니엘 ""어머니가 기뻐하시는 걸 보면서 기분도 좋고 변화된 생활도 실감이 난다”",kyunghyang,2017-08-07,15,5,left
kr_newspapers_twitter_2492,지금까지 미국이 대화의 조건으로 내놓은 조건 가운데 ‘가장 구체적인 윤곽’,kyunghyang,2017-08-07,19,21,left
kr_newspapers_twitter_2493,"경찰 관계자 ""부인이 아닌 여성과 언쟁을 벌이다 발생한 사건이기 때문에 가정폭력이 아닌 데이트폭력사건으로 조사중”",kyunghyang,2017-08-07,18,104,left
kr_newspapers_twitter_2494,"시중은행들, 복잡한 가입절차 줄이고 자주 쓰는 서비스 위주로 간결하게 앱 구성...",kyunghyang,2017-08-07,12,48,left
kr_newspapers_twitter_2495,객실 양쪽 끝 교통약자 배려석 주변이 가장 시원.,kyunghyang,2017-08-07,2,16,left
kr_newspapers_twitter_2496,"공인중개사 ""다주택자들이 세무조사 방침을 ‘앞으로도 각종 철퇴를 가하겠다’는 신호로 받아들인 것 같다”",kyunghyang,2017-08-07,18,25,left
kr_newspapers_twitter_2497,"이재용 부회장, “이게 모두 제 탓""",kyunghyang,2017-08-07,3,4,left
kr_newspapers_twitter_2498,공개적인 공방으로 사안을 키우기보다 법률검토 등 신중한 접근이 유리하다고 판단한 듯...,kyunghyang,2017-08-07,8,17,left
kr_newspapers_twitter_2499,"""시행 날짜 등 2가지 혼선이 빚어진 이유는 금융당국이 ‘투기지역’으로 지정되면 자동으로 적용되는 감독 규정을 몰랐기 때문이다.""",kyunghyang,2017-08-07,7,8,left
kr_newspapers_twitter_2500,고객이 제품을 산 뒤 포인트를 적립하지 않으면 자신의 친인척 명의로 포인트를 적립해...,kyunghyang,2017-08-07,9,13,left
kr_newspapers_twitter_2501,반지하 앨리스 에서 신현림은 딸과 함께 반지하를 전전하는 고단한 삶을 풀어놓았다. 자신을 “돈에 쫓겨 반지하로 꺼져든 앨리스”에 빗대며...,kyunghyang,2017-08-07,45,26,left
kr_newspapers_twitter_2502,"공공장소 모유수유에 대한 부정적 편견을 없애고, 아기가 배고플 때 언제든 모유수유를 할 수 있도록...",kyunghyang,2017-08-07,36,58,left
kr_newspapers_twitter_2503,한국의 경우 법인 구입이 많아... 회사 업무와 상관없이 대표나 가족들이 타고 다니는 차가 많다는 지적도.,kyunghyang,2017-08-07,12,24,left
kr_newspapers_twitter_2504,현대차그룹 해체될 수도 있다는 위기감?,kyunghyang,2017-08-07,9,28,left
kr_newspapers_twitter_2505,■“회장님 살아계실 때부터…” ■“여자(박근혜)한테 싫은 소리는 처음” ■“류중일 교체도 인터넷 보고 알아”,kyunghyang,2017-08-07,26,54,left
kr_newspapers_twitter_2506,세월호 침몰원인 중 하나로 '과적' 지목... 실린 '철근'의 양과 용도에 관심 쏠려,kyunghyang,2017-08-07,28,81,left
kr_newspapers_twitter_2507,이 부회장은 “다 제 책임”이라며 최후진술 내내 울먹였다고..,kyunghyang,2017-08-07,22,25,left
kr_newspapers_twitter_2508,"""우리나라 GDP의 18%를 차지하고 있는 1등 기업 삼성그룹이, 국가와 국민을 위하기보다는, 그룹 총수만을 위한 기업이 아닌가 하는 의구심...""",kyunghyang,2017-08-07,44,80,left
kr_newspapers_twitter_2509,"이재용 변호인단, ‘삼인성호(三人成虎)’를 인용하며 억울함 강조.",kyunghyang,2017-08-07,7,9,left
kr_newspapers_twitter_2510,"결선투표제 도입에 한마디... ""유불리를 따져 (전대) 룰을 바꾸는 구태는 없어야 된다""",kyunghyang,2017-08-07,32,43,left
kr_newspapers_twitter_2511,이건희 회장은 2번 '집행유예' 선고를 받았지만 1년후 '사면'.,kyunghyang,2017-08-07,12,37,left
kr_newspapers_twitter_2512,"김상곤 부총리 ""교사로서, 스승으로서 ‘세월호의 아픔’을 함께 공감하고 아파한 것에 대하여... 선처해 달라”",kyunghyang,2017-08-07,39,48,left
kr_newspapers_twitter_2513,독도 인근에서 국내 처음 발견된 희귀 물고기... 신기하네,kyunghyang,2017-08-07,32,94,left
kr_newspapers_twitter_2514,"[속보]특검, 이재용 삼성전자 부회장에 징역 12년 구형",kyunghyang,2017-08-07,60,488,left
kr_newspapers_twitter_2515,"""광주 ‘민주화의 성지’ 게시글 관련해 전화를 하거나 질책한 사실은 없다”",kyunghyang,2017-08-07,8,17,left
kr_newspapers_twitter_2516,환영만찬 시작 전에 대기실에서 리 외무상과 악수를 나누며 3분간 '짧은 대화',kyunghyang,2017-08-07,11,7,left
kr_newspapers_twitter_2517,"""군함도 이야기를 가장 쉽게 전달하려면 탈출 부분, 친일파 부분을 빼면 됐을 것이다. 조사된 기록에 근거해 참혹한 부분을 드러내고, 일본인의 만행을 더 보여줄 수도 있었다. 하지만 그건 쉬운 방식이다.""",kyunghyang,2017-08-07,23,25,left
kr_newspapers_twitter_2518,트럼프는 통화 후반부에 한·미FTA 개정 필요성을 또 강조.,kyunghyang,2017-08-07,6,9,left
kr_newspapers_twitter_2519,“이게 작업중지 사안이 되나?” “노조가 사람 죽었다고 너무 밀어붙인다” “전 정권 같으면 만나지도 않았다” 등의 발언을 했다고...,kyunghyang,2017-08-07,58,220,left
kr_newspapers_twitter_2520,‘안철수 대 비안철수’ 구도에서 다른 후보들의 결선 결집 가능성을 높일 듯.,kyunghyang,2017-08-07,34,26,left
kr_newspapers_twitter_2521,정부의 안보 이슈 대응을 비판하면서...,kyunghyang,2017-08-07,5,2,left
kr_newspapers_twitter_2522,삼성 관계자들도 매일 법원으로 '출근 도장'을 찍으며 일반 방청객들과 자리 경쟁.,kyunghyang,2017-08-07,24,26,left
kr_newspapers_twitter_2523,“이건희 회장과 이재용 부회장의 자택 공사 비용을 삼성물산 직원이 수표로 줬다”는 진술..,kyunghyang,2017-08-07,62,141,left
kr_newspapers_twitter_2524,공관병 ‘갑질’ 의혹의 핵심 인물인 박찬주 제2작전사령관의 부인 전모씨가 7일 군 검찰에 소환됐다.,kyunghyang,2017-08-07,17,31,left
kr_newspapers_twitter_2525,"""국토가 광활한 미국에서조차 주민 반발 때문에 폐기물 처리장소를 마련하지 못했다. 그런데 이 좁은 땅에서 어떻게 찾을 수 있다는 말인가. ‘화장실 없는 아파트’의 뒤처리를 후손들에게 넘길 수는 없는 일이다.""",kyunghyang,2017-08-07,50,90,left
kr_newspapers_twitter_2526,최근 논란이 불거진 박찬주 대장 부부의 갑질 의혹 사건에 대해 “군 개혁을 명분으로 좌파 단체가 중심이 된 고발사건이 난무하면서 군 장성을 여론몰이로 내쫓고 있다”고..,kyunghyang,2017-08-07,21,64,left
kr_newspapers_twitter_2527,“보수정권 아래에서 국정원은 국가정보기관이 아니라 정권의 흥신소였음이 드러났다”,kyunghyang,2017-08-07,170,325,left
kr_newspapers_twitter_2528,“비아냥 섞인 질책을 하셨다” 경찰청은 “사실 무근”이라고 반박했다.,kyunghyang,2017-08-07,16,41,left
kr_newspapers_twitter_2529,"“토리 녀석의 과제는 찡찡이, 마루와 친해지는 것”",kyunghyang,2017-08-07,20,12,left
kr_newspapers_twitter_2530,"“심하게 말하면 영어단어에 불쉿(bullshit·헛소리)이란 단어가 있다. 그 정도 밖에 안되는거고, 그게 필요없다”..",kyunghyang,2017-08-07,14,15,left
kr_newspapers_twitter_2531,국정원이 적폐청산 관련 각종 제보와 의견수렴을 위한 접수 창구를 엽니다. “조사결과도 홈페이지에 게재하겠다” [단독] 국정원 ‘적폐청산 각종 제보 접수 창구’ 오늘 오픈…,kyunghyang,2017-08-07,23,56,left
kr_newspapers_twitter_2532,"폭염 열대야에 이런 소동은 듣기만 해도 덥네요. 다행히 시간 만에 잘 구조되고 복구됐다고 합니다. 부산서 대규모 아파트 정전···1200가구 찜통, 17명 승강기에 갇혔다 구조",kyunghyang,2017-08-07,10,29,left
kr_newspapers_twitter_2533,문 위원장은 노동운동 시절부터 대통령과 인연이 깊다. 1989년 경남노동자협의회 의장으로 활동하던 문 위원장이 구속됐을 때 문 대통령이 변호를 맡았다.,kyunghyang,2017-08-08,37,35,left
kr_newspapers_twitter_2534,'갑질' '악질' '총질' 8월 9일 경향신문 김용민 화백의 그림마당,kyunghyang,2017-08-08,53,116,left
kr_newspapers_twitter_2535,'부자 나라의 개가 되자' 8월 9일 경향신문 박순찬 화백의 장도리,kyunghyang,2017-08-08,46,105,left
kr_newspapers_twitter_2536,김 작가는 신작에서 성당에서 복사(服事)로 활동하며 신학대학 진학을 꿈꾸던 청년 ‘리노’와 7살 연상의 성가대 반주자 ‘모니카’의 애절한 사랑 이야기를 다뤘다.,kyunghyang,2017-08-08,8,5,left
kr_newspapers_twitter_2537,낮은 금리와 수수료 등 금융 측면 외에 카뱅 열풍에는 ‘카카오톡 플랫폼’ ‘캐릭터’ ‘재미’라는 모바일 기반의 3박자가 잘 맞아떨어졌다.,kyunghyang,2017-08-08,18,17,left
kr_newspapers_twitter_2538,집값 급등세를 이끌어온 서울 강남의 재건축 바람이 ‘8·2 부동산 대책’으로 잦아들 것으로 전망된다.,kyunghyang,2017-08-08,16,20,left
kr_newspapers_twitter_2539,지난해 북한의 대외무역에서 중국 의존도는 92.5%로 역대 최고를 기록했다.,kyunghyang,2017-08-08,17,22,left
kr_newspapers_twitter_2540,일본 정부가 방위백서에 2005년부터 13년 연속으로 “독도는 일본 땅”이라는 일방적인 주장을 실었다.,kyunghyang,2017-08-08,9,20,left
kr_newspapers_twitter_2541,"광화문에 길이 300m, 높이 22m의 초대형 워터슬라이드",kyunghyang,2017-08-08,61,154,left
kr_newspapers_twitter_2542,"“모녀가 영화관에 갔다. 딸이 소근거렸다. ‘엄마, 옆 남자가 자꾸 내 허벅지 만져’ 그러자 엄마 왈, ‘나랑 자리 바꿔’” #초등학생용_맞나요",kyunghyang,2017-08-08,24,206,left
kr_newspapers_twitter_2543,중국 남부 쓰촨(四川)성 일대에서 8일 오후 9시19분쯤(현지시간) 규모 7.0의 강진이 발생해 5명이 숨지고 63명이 다쳤다.,kyunghyang,2017-08-08,9,21,left
kr_newspapers_twitter_2544,공판검사를 성추행한 혐의로 김모 판사(41)를 정직 1개월 처분 #중징계?,kyunghyang,2017-08-08,25,84,left
kr_newspapers_twitter_2545,우병우 전 청와대 민정수석에게 ‘비선 보고’를 했다는 의혹을 받는 추명호 전 국가정보원 6국장(54)이 의혹에 대한 진상규명과 징계 없이 최근 ‘조용히’ 퇴직한 것으로 전해졌다.,kyunghyang,2017-08-08,27,111,left
kr_newspapers_twitter_2546,한국 천주교회 230여년의 역사를 집대성한 유물이 사상 처음으로 가톨릭의 심장인 바티칸에서 전시된다.,kyunghyang,2017-08-08,53,58,left
kr_newspapers_twitter_2547,세월이 흘러도 잊을 수 없는 기억 속에서 살아가는 이들이 있습니다.,kyunghyang,2017-08-08,20,16,left
kr_newspapers_twitter_2548,앞으로 수도권 전철 이용객은 혼잡하지 않은 전철 객차를 골라 탈 수 있게 된다.,kyunghyang,2017-08-08,27,69,left
kr_newspapers_twitter_2549,우오즈미 의원은 방명록에 “역사를 확인하는 이 자리에서 미래 지향의 일본과 대한민국의 우호를 촉진하고 싶다”는 글을 남겼다.,kyunghyang,2017-08-08,15,16,left
kr_newspapers_twitter_2550,기온이 오르고 강우량이 증가할수록 폭력성과 집단 간 갈등이 증가한다,kyunghyang,2017-08-08,24,57,left
kr_newspapers_twitter_2551,"“원자력 연구개발에 있어서 원전 해체, 사용핵연료 처분, 가동중 원전 안전 확보 기술 등 국민의 생명과 안전에 직결되는 분야에 대한 투자를 강화하겠다”",kyunghyang,2017-08-08,15,16,left
kr_newspapers_twitter_2552,올해 2월까지 5년간 동생을 담임교사로 허위 등록해 1억500만원 상당의 교사근무환경개선비를 부정 수급,kyunghyang,2017-08-08,27,29,left
kr_newspapers_twitter_2553,대통령 국정수행 지지율은 ‘적폐청산’ 이슈가 부각될 때 상승했다,kyunghyang,2017-08-08,40,46,left
kr_newspapers_twitter_2554,"""방송사가 SM이나 YG와 같은 기획사의 역할까지 겸하게 되는 것으로, 중소형 기획사의 생존기반을 흔든다""는 것이 관련 업계의 주장",kyunghyang,2017-08-08,23,84,left
kr_newspapers_twitter_2555,"인구 30만명의 작은 도시, 네덜란드 위트레흐트에 '세계 최대' 자전거 주차장이 만들어진다고 합니다.",kyunghyang,2017-08-08,15,13,left
kr_newspapers_twitter_2556,춘천 레고랜드 추진 과정에서 뇌물 등을 받은 혐의로 기소됐던 이모(59) 전 춘천부시장이 1심에서 무죄를 선고 받았습니다.,kyunghyang,2017-08-08,9,7,left
kr_newspapers_twitter_2557,"5060세대를 ‘신중년’으로 규정하는 한편, 이들의 생애경로에 맞는 고용·창업서비스를 제공하는 것이 핵심",kyunghyang,2017-08-08,28,35,left
kr_newspapers_twitter_2558,유럽은 지금 '살충제 계란'으로 들썩이고 있습니다. #계란의_수난,kyunghyang,2017-08-08,15,43,left
kr_newspapers_twitter_2559,일제강점기 강제노역에 끌려간 이들에게 日 미쓰비시중공업이 손해배상을 해야 한다는 국내 법원 판결이 또 나왔습니다.,kyunghyang,2017-08-08,18,56,left
kr_newspapers_twitter_2560,"발달장애인이 자신이 생활할 집을 스스로 선택, ‘주거코치’가 자립이 가능할 때까지 안전, 건강 관리 등을 지원합니다.",kyunghyang,2017-08-08,4,18,left
kr_newspapers_twitter_2561,지하철역 에스컬레이터에서 몰카 찍던 20대 남성이 경찰에 '딱' 걸렸습니다.,kyunghyang,2017-08-08,2416,12622,left
kr_newspapers_twitter_2562,청와대 “여성·노동·아동의 인권 등 사회적 약자 권리보호에 헌신해온 인권 변호사”,kyunghyang,2017-08-08,41,87,left
kr_newspapers_twitter_2563,"'몰카범 남친' 조사받는걸 몇시간이나 기다리던 여친... 최고령 78세 몰카범은 ""자식들에겐 말하지 말라""며 끙끙...",kyunghyang,2017-08-08,238,2271,left
kr_newspapers_twitter_2564,독특하고 새로운 수제맥주를 찾는 ‘맥덕’ 소비자들이 늘어나며 지역이름을 내건 마케팅이 효과.,kyunghyang,2017-08-08,41,78,left
kr_newspapers_twitter_2565,6년여만에... 정부 차원의 사과,kyunghyang,2017-08-08,207,880,left
kr_newspapers_twitter_2566,"""영화 택시운전사 에 악의적 왜곡 있다면 법적 대응 할수도""",kyunghyang,2017-08-08,15,54,left
kr_newspapers_twitter_2567,“밤 12시 이전에 가면 빨리 간다고 했다. 밤 10시에 퇴근을 하면 ‘칼야퇴’라고 했다.... 의사가 말렸지만 난 야근할 수밖에 없었다. 넷마블에 있으면서 20kg나 살이 빠졌다.”,kyunghyang,2017-08-08,196,1990,left
kr_newspapers_twitter_2568,"'층간소음' 위·아랫집 여성, 쌍방폭행 혐의 입건... 맞고소",kyunghyang,2017-08-08,7,4,left
kr_newspapers_twitter_2569,"배구 코치로 체력 좋았지만 가습기살균제로 폐질환... 7년 넘게 투병, 수술비용으로 3억 빚... 그러나 피해자 인정 못 받고...",kyunghyang,2017-08-08,76,324,left
kr_newspapers_twitter_2570,“실제 400억을 주식으로 벌었다면 직접 계좌를 보게 해달라”는 요구에...,kyunghyang,2017-08-08,13,23,left
kr_newspapers_twitter_2571,"""의원 40명의 의견이 아주 중요하진 않다. 24만명 말없는 당원의 투표로 심판이 이뤄지므로”",kyunghyang,2017-08-08,8,7,left
kr_newspapers_twitter_2572,청약이 취소된 물량을 일반공급으로 돌리지 않고 다른 특별공급 신청자에게 넘기도록..,kyunghyang,2017-08-08,21,21,left
kr_newspapers_twitter_2573,한밤 올림픽대로에서 시속 234㎞ '레이싱'하다가...,kyunghyang,2017-08-08,13,36,left
kr_newspapers_twitter_2574,“감정적인 여론 재판의 양상을 보이고 있다”,kyunghyang,2017-08-08,11,19,left
kr_newspapers_twitter_2575,"진상조사 특위, 2011년 당시 걷잡을 수 없는 전북 민심을 달래기 위해 전북도-총리실이 합작으로 만들어 낸 것이라고 판단.",kyunghyang,2017-08-08,20,64,left
kr_newspapers_twitter_2576,붉은색 스프레이로 ‘XXX야’ 욕설.,kyunghyang,2017-08-08,17,14,left
kr_newspapers_twitter_2577,"“감성과 위선으로 포장된 거짓말이 기승하는 세상에서 용기있게 진실을 말하는...""",kyunghyang,2017-08-08,6,31,left
kr_newspapers_twitter_2578,“어느날 단장이 빨간색 아이스박스를 가지고 출근했는데 그 안에는 기러기 사체가... ‘식(食)고문’으로 먹일까봐 부대원들 엄청난 스트레스”,kyunghyang,2017-08-08,22,82,left
kr_newspapers_twitter_2579,"""박근혜 정부 국정농단 사건은 새 단서를 종합해 추가 수사를 결정하겠다""",kyunghyang,2017-08-08,19,19,left
kr_newspapers_twitter_2580,"‘갑질’ 박찬주 사령관은 자리에서 물러났지만, 전역은 미뤄졌다. 군인 신분 유지하면서 군검찰 수사 받도록..",kyunghyang,2017-08-08,23,44,left
kr_newspapers_twitter_2581,"""문 대통령과 최 회장이 '사회적기업' 확산을 위해 유착한다면 100번이라도 박수를 치겠다. 이는 반기업 정서를 없애는 길이기도 하다.""",kyunghyang,2017-08-08,10,7,left
kr_newspapers_twitter_2582,"보수파, (소수인종 우대입학)정책 유효기간이 지났고 오히려 백인이 ‘역차별’당하고 있다며 공격.",kyunghyang,2017-08-08,18,63,left
kr_newspapers_twitter_2583,프로포폴 투여 환자가 숨지자 자살로 위장해 바다에 버린 병원장은 '박원순 아들 병역비리' 의혹 제기한 의사였다.,kyunghyang,2017-08-08,390,2130,left
kr_newspapers_twitter_2584,"“4성 장군 사택, 관저에 배치됐어. 좋아요 나빠요? 다 물어보니 좋다 하더라고. 왜?(공관병은) 각종 훈련은 다 열외야""",kyunghyang,2017-08-08,48,237,left
kr_newspapers_twitter_2585,외부전문가들이 심의하는 수사심의위원회 제도 도입...,kyunghyang,2017-08-08,15,7,left
kr_newspapers_twitter_2586,"굳은 표정으로 국방부에 선 박찬주 대장..""“아직 (전역)통보 받은 건 없다”",kyunghyang,2017-08-08,10,9,left
kr_newspapers_twitter_2587,“어떤 분은 (안 전 대표에게) 영어 쌍욕을 동원해 비난을 해서 화제가 됐다. 뭐 그렇게까지 할 필요가 있나 싶은 마음”,kyunghyang,2017-08-08,13,7,left
kr_newspapers_twitter_2588,운전자는 혈중알코올농도 0.140%로 만취...한전은 긴급 복구작업.,kyunghyang,2017-08-08,2,3,left
kr_newspapers_twitter_2589,"‘요주의인물 성향’ 문서에는 일부 기자들의 정치적 성향, 회사에 대한 충성도, 노조와의 관계 등이 노골적인 표현으로 기록.",kyunghyang,2017-08-08,36,48,left
kr_newspapers_twitter_2590,경찰은 사건이 발생한 호텔 주변 폐쇄회로(CC)TV를 확인한 결과 서씨와 ㄱ씨의 쌍방 폭행으로 판단.,kyunghyang,2017-08-08,17,17,left
kr_newspapers_twitter_2591,신청된 제보나 사안은 국정원 개혁발전위 검토를 거쳐 공식적으로 활용되거나 조사에 들어가.,kyunghyang,2017-08-08,6,7,left
kr_newspapers_twitter_2592,북 “우리가 발사하는 ‘화성-12’는 일본 상공을 통과해 괌 주변 30∼40㎞ 해상 수역에 탄착되게 될 것”,kyunghyang,2017-08-09,4,18,left
kr_newspapers_twitter_2593,"[단독 인터뷰] 황영조 “뒤로 달리는 한국 마라톤…선수들, 혼이 빠져 있다”",kyunghyang,2017-08-09,3,7,left
kr_newspapers_twitter_2594,"국정원 정치개입, 증거 넘쳐나는데도 '정치보복' 주장... 갑질 대장에 대해 '부적절한 옹호'도.",kyunghyang,2017-08-09,72,161,left
kr_newspapers_twitter_2595,"보유세 도입 여부와 시기는 철저히 함구... 보유세 도입의 정치사회적 파장을 충분히 고려하고, 최후의 카드로 쥐고 있겠다는 것.",kyunghyang,2017-08-09,16,11,left
kr_newspapers_twitter_2596,"8월10일 경향신문 박순찬 화백의 장도리 '부잣집 개, 재벌집 개, 목사집 개'",kyunghyang,2017-08-09,70,267,left
kr_newspapers_twitter_2597,8월10일 경향신문 김용민 화백의 그림마당 '적폐세포 복제...?',kyunghyang,2017-08-09,13,35,left
kr_newspapers_twitter_2598,"간병비, 선택진료비, 상급병실료 등 ‘3대 비급여’도 개선... 특진비로 불리는 선택진료비는 내년 완전폐지.",kyunghyang,2017-08-09,37,55,left
kr_newspapers_twitter_2599,반응은 엇갈렸다.,kyunghyang,2017-08-09,12,18,left
kr_newspapers_twitter_2600,누구 말이 맞는지...,kyunghyang,2017-08-09,7,14,left
kr_newspapers_twitter_2601,"북한 ""인도주의적 견지에서 석방”",kyunghyang,2017-08-09,14,37,left
kr_newspapers_twitter_2602,올해 음악회에서는 2004년 노무현 대통령이 직접 부른 ‘허공’과 ‘부산갈매기’를 들을 수 있다.,kyunghyang,2017-08-09,24,20,left
kr_newspapers_twitter_2603,이번 판결은 '용역업체 소속 간접고용 노동자'의 고용·단체협약 승계 의무를 인정했다는 점에서 의미.,kyunghyang,2017-08-09,18,29,left
kr_newspapers_twitter_2604,검찰과 단체장을 연결해주는 통로 역할을 하는 것 아니냐는 지적도.,kyunghyang,2017-08-09,10,25,left
kr_newspapers_twitter_2605,본사 4800여곳과 대리점 70만여곳... 공정위가 전 산업에 걸친 대리점 실태조사를 벌이는 건 처음이다.,kyunghyang,2017-08-09,29,31,left
kr_newspapers_twitter_2606,"트럼프 ""화염과 분노(fire and fury)""... 북 “괌 공격, 서울 불바다”... 아직까지 ‘말의 전쟁’이지만 긴장지수 더욱 높아질수도",kyunghyang,2017-08-09,9,18,left
kr_newspapers_twitter_2607,인기있는 폰 번호... ‘4444’ ‘6666’ ‘1111’ 뒤이어,kyunghyang,2017-08-09,6,3,left
kr_newspapers_twitter_2608,“개혁 의지를 의심하지 말고 도전하지 말라”,kyunghyang,2017-08-09,80,105,left
kr_newspapers_twitter_2609,“당신의 고양이도 (우리 인간처럼) 지구환경을 해치고 있다”는 지적... 왜?,kyunghyang,2017-08-09,22,22,left
kr_newspapers_twitter_2610,곧 방영될 ‘왕좌의 게임’ 대본을 공개하겠다고 위협.,kyunghyang,2017-08-09,12,60,left
kr_newspapers_twitter_2611,문재인 대통령 취임 기념우표 17일 발행···‘세월호 단식’ 모습 등 담았다,kyunghyang,2017-08-09,60,65,left
kr_newspapers_twitter_2612,'모기 잡는 모기',kyunghyang,2017-08-09,31,77,left
kr_newspapers_twitter_2613,제품불량에 한달간 온가족 '스트레스'... 새로 구입한 에어컨 때문에 최근 기자가 직접 겪은 황당한 일을 소개한다.,kyunghyang,2017-08-09,64,175,left
kr_newspapers_twitter_2614,"영화 ‘범죄도시’ 촬영협조 요청에... ""주민들이 그동안 동네 이미지 개선을 위해 총력을 다한 상황에서 또다시 범죄영화의 배경으로 노출되는 것에 반대""",kyunghyang,2017-08-09,26,100,left
kr_newspapers_twitter_2615,결국 판매금지,kyunghyang,2017-08-09,12,76,left
kr_newspapers_twitter_2616,광복절 전날인 14일(월요일) 휴일?... 사실이 아닙니다,kyunghyang,2017-08-09,25,176,left
kr_newspapers_twitter_2617,"10대들이 이 프로그램을 시청한 첫 소감은 “이게 뭐지?”였다... ""수십번씩 반복되는 “예쁘니까”라는 말들엔 ‘세뇌’ 당하는 느낌""... 앞에선 ‘인성’ 뒤에선 ‘경쟁’, 공교육과 닮아",kyunghyang,2017-08-09,164,879,left
kr_newspapers_twitter_2618,"'성희롱 의대생'... 무기정학 5명, 유기정학 6명, 근신 2명, 사회봉사 8명",kyunghyang,2017-08-09,37,162,left
kr_newspapers_twitter_2619,"“위안부 피해자 기림주화, 일 정부 외압으로 취소 사태”",kyunghyang,2017-08-09,40,131,left
kr_newspapers_twitter_2620,“저는 오늘 세상과 작별인사를 합니다... 제 계좌에 320만원이 있습니다. 이 돈은 제 아내와 여동생에게 주시기 바랍니다”,kyunghyang,2017-08-09,111,397,left
kr_newspapers_twitter_2621,"핵심은 ‘비급여의 급여화’다. 급격한 비용 증가를 감안해 ‘예비급여’ 제도 신설, 대상은 3800개.",kyunghyang,2017-08-09,8,15,left
kr_newspapers_twitter_2622,"[속보] 검찰, 문재인 대통령 관련 허위·비방글 유포 신연희 강남구청장 불구속 기소",kyunghyang,2017-08-09,33,67,left
kr_newspapers_twitter_2623,"건강보험 누적 적립금을 최대한 활용하고, 비효율적 지출 최소화... ""건보료 인상율은 기존 수준에서 관리""",kyunghyang,2017-08-09,28,37,left
kr_newspapers_twitter_2624,"“앞으로 미용-성형 이외엔 모두 건보 적용... 대학병원 특진 없애고, 모든 간병에도 건강보험”",kyunghyang,2017-08-09,162,378,left
kr_newspapers_twitter_2625,“아이들이 사진찍기에 여념 없는 사람들 앞에서 (속옷을 입고) 패션쇼를 했다는 것이 상상이 되는가”,kyunghyang,2017-08-09,19,264,left
kr_newspapers_twitter_2626,새벽2시 페이스북에 심경을 밝히는 글을 올렸다가 삭제.,kyunghyang,2017-08-09,10,11,left
kr_newspapers_twitter_2627,“예상보다 훨씬 급격히 진행”,kyunghyang,2017-08-09,7,22,left
kr_newspapers_twitter_2628,"박 대장, 지난해 한민구 장관으로부터 '갑질' 경고를 받고 부인에게 크게 호통을 쳤다고...",kyunghyang,2017-08-09,11,19,left
kr_newspapers_twitter_2629,오늘 오전부터 전체 유치원생을 상대로 엑스레이 검사.,kyunghyang,2017-08-09,11,21,left
kr_newspapers_twitter_2630,"트럼프가 북한에 ‘불과 분노’(fire and fury)를 경고하자, 북한은 '괌에 포위사격 검토'로 맞서면서...",kyunghyang,2017-08-09,15,36,left
kr_newspapers_twitter_2631,경비 초소 5곳에 에어컨... 전기요금도 주민들이 관리비에서 분담하기로.,kyunghyang,2017-08-09,54,69,left
